veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,split
1.87,0.292445398,,,,SEDAN,1,F,C,6,V_or_H
2,0.870469672,,,,HBACK,1,F,C,3,V_or_H
2.07,0.629389371,,,,STNWG,1,F,C,2,V_or_H
1.72,0.240240349,,,,HBACK,2,M,C,3,V_or_H
2.49,0.797573083,,,,SEDAN,1,M,C,4,V_or_H
0.72,0.634048788,,,,SEDAN,4,M,C,3,V_or_H
0.96,0.14038167,,,,HBACK,3,F,C,5,V_or_H
1.87,0.651559317,,,,STNWG,2,F,C,3,V_or_H
1.16,0.511821637,,,,UTE,4,M,C,5,V_or_H
0.43,0.25810022,,,,SEDAN,4,M,C,3,V_or_H
1.66,0.254226657,,,,HBACK,2,F,C,2,V_or_H
1.48,0.259034586,,,,HBACK,2,F,C,1,V_or_H
1.3,0.24192702,,,,SEDAN,3,F,C,4,V_or_H
2.18,0.491733699,,,,HBACK,1,F,C,1,V_or_H
4.69,0.168455117,,,,STNWG,1,M,C,2,V_or_H
2.42,0.128425113,,,,SEDAN,1,F,C,4,V_or_H
0.41,0.272217001,,,,HBACK,4,F,C,3,V_or_H
1.3,0.081937719,,,,SEDAN,3,F,C,2,V_or_H
3.53,0.236730759,,,,STNWG,2,M,C,4,V_or_H
1.45,0.881472796,,,,SEDAN,3,M,C,5,V_or_H
3.05,0.355236177,,,,PANVN,3,F,C,6,V_or_H
0.84,0.820602745,,,,SEDAN,3,F,C,6,V_or_H
0.6,0.510423138,,,,HBACK,4,F,C,3,V_or_H
0.93,0.374608625,,,,SEDAN,3,F,C,2,V_or_H
1.28,0.240495044,,,,SEDAN,3,M,C,1,V_or_H
1.24,0.884015744,,,,SEDAN,3,F,C,6,V_or_H
5.5,0.171493807,,,,STNWG,1,M,C,5,V_or_H
0.98,0.189322116,,,,SEDAN,3,F,C,4,V_or_H
1.33,0.274334596,,,,HBACK,2,F,C,4,V_or_H
2.05,0.411167209,,,,HBACK,2,F,C,3,V_or_H
1.62,0.166322405,,,,STNWG,4,F,C,5,V_or_H
0.87,0.882711138,,,,HBACK,4,F,C,2,V_or_H
1.4,0.25464768,,,,HBACK,2,F,C,4,V_or_H
1.94,0.643568087,,,,SEDAN,2,F,C,4,V_or_H
1.81,0.885510608,,,,HBACK,3,F,C,5,V_or_H
0.55,0.908077802,,,,HBACK,4,F,C,6,V_or_H
3.1,0.234820816,,,,SEDAN,1,F,C,4,V_or_H
2.95,0.147161462,,,,STNWG,3,F,C,4,V_or_H
0.28,0.420093355,,,,HBACK,4,F,C,3,V_or_H
2.05,0.072686905,,,,HBACK,2,F,C,5,V_or_H
0,0.142220591,,,,MCARA,4,M,C,4,V_or_H
1.11,0.099970743,,,,HBACK,3,M,C,3,V_or_H
1.83,0.804791743,,,,HBACK,2,F,C,6,V_or_H
1.54,0.060550602,,,,SEDAN,2,F,C,6,V_or_H
1.78,0.818429759,,,,MCARA,4,F,C,4,V_or_H
1.22,0.291625027,,,,SEDAN,3,F,C,3,V_or_H
0.94,0.68404009,,,,SEDAN,3,F,C,4,V_or_H
1.95,0.490448225,,,,HBACK,2,M,C,6,V_or_H
0.78,0.738547674,,,,HBACK,3,M,C,4,V_or_H
1.66,0.586473834,,,,HBACK,2,M,C,4,V_or_H
0.46,0.344198169,,,,HBACK,4,F,C,3,V_or_H
1.61,0.584097985,,,,SEDAN,2,F,C,3,V_or_H
1.76,0.192117784,,,,SEDAN,2,M,C,4,V_or_H
0.65,0.580208572,,,,SEDAN,4,M,C,6,V_or_H
1.61,0.680444619,,,,HBACK,2,F,C,5,V_or_H
1.08,0.476835607,,,,STNWG,4,M,C,4,V_or_H
1.9,0.889564192,,,,STNWG,4,M,C,6,V_or_H
2.11,0.562543438,,,,HBACK,1,F,C,3,V_or_H
0.33,0.617715212,,,,SEDAN,4,F,C,2,V_or_H
1.48,0.398334803,,,,HBACK,4,F,C,4,V_or_H
2.56,0.905007927,,,,SEDAN,2,M,C,6,V_or_H
1.91,0.218896139,,,,SEDAN,2,F,C,2,V_or_H
0.8,0.578364418,,,,HBACK,3,F,C,4,V_or_H
1.65,0.632237755,,,,SEDAN,2,M,C,4,V_or_H
1.28,0.578656726,,,,HBACK,3,F,C,5,V_or_H
3.63,0.216021253,,,,STNWG,3,M,C,5,V_or_H
1.76,0.142268075,,,,SEDAN,2,F,C,4,V_or_H
1.97,0.172684543,,,,SEDAN,1,F,C,6,V_or_H
3.9,0.214044212,,,,UTE,1,F,C,4,V_or_H
1.56,0.220566233,,,,SEDAN,3,F,C,3,V_or_H
1.25,0.815180847,,,,HBACK,2,F,C,5,V_or_H
1.28,0.555045382,,,,SEDAN,3,M,C,1,V_or_H
1.14,0.150221175,,,,HBACK,2,M,C,5,V_or_H
1.49,0.577173211,,,,HBACK,1,F,C,2,V_or_H
2.11,0.999340114,,,,HBACK,1,M,C,4,V_or_H
3.76,0.214703946,,,,HBACK,1,M,C,4,V_or_H
0.71,0.5807372,,,,SEDAN,4,F,C,4,V_or_H
1.14,0.819230041,,,,UTE,4,F,C,2,V_or_H
1.8,0.19878804,,,,STNWG,4,M,C,3,V_or_H
0.84,0.194798781,,,,SEDAN,4,F,C,6,V_or_H
1.55,0.316344112,,,,SEDAN,2,F,C,3,V_or_H
1.07,0.213346943,,,,SEDAN,3,M,C,4,V_or_H
1.47,0.574733225,,,,HBACK,1,F,C,1,V_or_H
1.54,0.865418681,,,,HBACK,1,M,C,1,V_or_H
1.47,0.90511382,,,,STNWG,4,M,C,6,V_or_H
1.81,0.83883586,,,,HBACK,2,F,C,1,V_or_H
1.72,0.814011123,,,,UTE,3,F,C,3,V_or_H
2.18,0.48021177,,,,SEDAN,2,F,C,2,V_or_H
1.89,0.600048253,,,,SEDAN,2,F,C,3,V_or_H
0.39,0.153934972,,,,HBACK,4,F,C,6,V_or_H
0.49,0.523193487,,,,HBACK,4,M,C,3,V_or_H
0.49,0.158221201,,,,HBACK,4,F,C,6,V_or_H
0.61,0.154047213,,,,HBACK,4,F,C,6,V_or_H
1.65,0.999341297,,,,HBACK,1,M,C,4,V_or_H
1.34,0.252010479,,,,HBACK,4,F,C,5,V_or_H
2.25,0.466082697,,,,SEDAN,1,M,C,3,V_or_H
4.79,0.858462752,,,,STNWG,1,F,C,2,V_or_H
2.05,0.094431574,,,,STNWG,4,M,C,4,V_or_H
3.93,0.223736925,,,,UTE,1,M,C,2,V_or_H
1.25,0.283010436,,,,STNWG,4,M,C,3,V_or_H
0.63,0.814242284,,,,PANVN,4,F,C,2,V_or_H
0.73,0.270755742,,,,HBACK,3,F,C,4,V_or_H
1.96,0.145607543,,,,UTE,1,M,C,2,V_or_H
4.16,0.080558354,,,,STNWG,1,F,C,4,V_or_H
2.64,0.475150107,,,,STNWG,3,M,C,2,V_or_H
0.75,0.150409701,,,,HBACK,4,M,C,4,V_or_H
1.2,0.4167933,,,,HBACK,2,F,C,6,V_or_H
1.46,0.190502468,,,,HBACK,2,M,C,4,V_or_H
2.11,0.409402019,,,,STNWG,4,F,C,1,V_or_H
1.81,0.565146007,,,,HBACK,2,F,C,3,V_or_H
0.47,0.156731616,,,,SEDAN,4,F,C,4,V_or_H
1.68,0.631563785,,,,SEDAN,2,M,C,1,V_or_H
0.85,0.11606127,,,,HBACK,3,F,C,5,V_or_H
0.92,0.441291099,,,,SEDAN,4,M,C,3,V_or_H
0.37,0.888189288,,,,SEDAN,4,F,C,4,V_or_H
5.19,0.54056188,,,,STNWG,3,M,C,5,V_or_H
1.44,0.999347252,,,,SEDAN,2,F,C,3,V_or_H
0.9,0.885987134,,,,HBACK,4,F,C,3,V_or_H
1.09,0.917179441,,,,HBACK,4,F,C,4,V_or_H
1.44,0.537359939,,,,SEDAN,2,F,C,3,V_or_H
3.51,0.444156158,,,,HDTOP,1,M,C,5,V_or_H
1.81,0.850511199,,,,SEDAN,2,F,C,3,V_or_H
1.04,0.167353512,,,,HBACK,3,F,C,4,V_or_H
1.76,0.58060656,,,,UTE,4,M,C,3,V_or_H
1.5,0.08435373,,,,STNWG,4,M,C,2,V_or_H
1.34,0.169988622,,,,HBACK,2,M,C,6,V_or_H
1.45,0.244828408,,,,HBACK,1,M,C,2,V_or_H
1.58,0.609946618,,,,SEDAN,2,M,C,2,V_or_H
1.42,0.270448948,,,,HBACK,2,F,C,4,V_or_H
0.32,0.1853671,,,,STNWG,4,M,C,3,V_or_H
0.82,0.510020908,,,,HBACK,4,M,C,5,V_or_H
1.83,0.238929776,,,,SEDAN,2,F,C,1,V_or_H
0.47,0.456851522,,,,HBACK,4,M,C,3,V_or_H
1.49,0.171390807,,,,TRUCK,4,M,C,3,V_or_H
0.47,0.267515491,,,,SEDAN,4,F,C,6,V_or_H
1.12,0.387606574,,,,SEDAN,3,F,C,1,V_or_H
1.61,0.487724698,,,,HBACK,1,F,C,4,V_or_H
1.7,0.406426047,,,,HBACK,1,F,C,5,V_or_H
1.3,0.382341002,,,,UTE,3,M,C,6,V_or_H
0.46,0.175127362,,,,SEDAN,4,M,C,4,V_or_H
1.8,0.671240777,,,,HBACK,1,F,C,3,V_or_H
1.06,0.147689545,,,,SEDAN,3,F,C,3,V_or_H
1.22,0.375842439,,,,STNWG,4,M,C,5,V_or_H
0.57,0.271363667,,,,HBACK,4,M,C,5,V_or_H
1.9,0.395630604,,,,SEDAN,3,M,C,6,V_or_H
1.42,0.193421108,,,,HBACK,2,M,C,2,V_or_H
1.18,0.137232651,,,,STNWG,4,F,C,3,V_or_H
2.69,0.090366411,,,,SEDAN,1,F,C,4,V_or_H
1.23,0.168210736,,,,SEDAN,3,F,C,4,V_or_H
0.94,0.24787759,,,,HBACK,4,F,C,2,V_or_H
0.61,0.181182357,,,,MIBUS,4,M,C,5,V_or_H
0.61,0.999365846,,,,PANVN,4,F,C,3,V_or_H
1.33,0.2452517,,,,TRUCK,4,F,C,2,V_or_H
0.99,0.169571796,,,,HBACK,2,M,C,3,V_or_H
0.49,0.407271639,,,,SEDAN,4,F,C,4,V_or_H
0.32,0.638984957,,,,HBACK,4,F,C,4,V_or_H
0.75,0.444412898,,,,HBACK,4,M,C,3,V_or_H
0.75,0.718487099,,,,HBACK,3,F,C,2,V_or_H
3.18,0.843694571,,,,STNWG,3,M,C,4,V_or_H
1.53,0.814511983,,,,UTE,3,F,C,4,V_or_H
1.32,0.43314108,,,,SEDAN,4,M,C,2,V_or_H
2.37,0.269757974,,,,PANVN,2,M,C,1,V_or_H
4.39,0.107456847,,,,STNWG,2,M,C,4,V_or_H
1.58,0.38391914,,,,SEDAN,3,M,C,1,V_or_H
1.04,0.914428914,,,,SEDAN,4,F,C,4,V_or_H
2.54,0.248426852,,,,UTE,2,M,C,3,V_or_H
1.46,0.3745561,,,,HBACK,1,F,C,5,V_or_H
0.98,0.169818367,,,,HBACK,3,M,C,3,V_or_H
1.72,0.523786705,,,,SEDAN,2,F,C,1,V_or_H
0.83,0.408552828,,,,SEDAN,4,F,C,4,V_or_H
2.05,0.240913553,,,,SEDAN,2,M,C,2,V_or_H
0.43,0.12444147,,,,SEDAN,4,F,C,3,V_or_H
1.52,0.253317764,,,,SEDAN,2,F,C,4,V_or_H
3.63,0.669105226,,,,STNWG,3,M,C,4,V_or_H
1.19,0.805540926,,,,HBACK,2,F,C,5,V_or_H
1.4,0.884085177,,,,HBACK,1,F,C,4,V_or_H
4.88,0.551829909,,,,STNWG,1,F,C,2,V_or_H
0.86,0.767459238,,,,HBACK,4,F,C,2,V_or_H
1.7,0.393093742,,,,HBACK,1,M,C,4,V_or_H
1.09,0.667035954,,,,SEDAN,4,M,C,4,V_or_H
1.6,0.510107442,,,,HBACK,1,F,C,4,V_or_H
1.59,0.705446551,,,,SEDAN,3,F,C,5,V_or_H
0.52,0.999356636,,,,STNWG,4,M,C,4,V_or_H
1.48,0.239253631,,,,HBACK,1,F,C,3,V_or_H
0.93,0.813861946,,,,HBACK,3,F,C,1,V_or_H
0.99,0.401938684,,,,HBACK,3,F,C,3,V_or_H
0.67,0.5100894,,,,SEDAN,4,F,C,4,V_or_H
1.31,0.999348153,,,,PANVN,4,M,C,4,V_or_H
3.06,0.137600795,,,,HBACK,1,M,C,1,V_or_H
2.27,0.784640949,,,,MIBUS,4,F,C,2,V_or_H
0.91,0.845671817,,,,STNWG,4,F,C,6,V_or_H
2.58,0.81381824,,,,SEDAN,1,M,C,3,V_or_H
2.1,0.538920441,,,,STNWG,4,M,C,4,V_or_H
1.19,0.829502253,,,,HBACK,3,M,C,4,V_or_H
1.63,0.933857435,,,,STNWG,4,M,C,6,V_or_H
0.99,0.904664491,,,,HBACK,3,F,C,6,V_or_H
1.15,0.223647511,,,,HBACK,3,M,C,5,V_or_H
0.87,0.762968457,,,,HBACK,3,F,C,4,V_or_H
1.04,0.217758425,,,,SEDAN,3,F,C,5,V_or_H
1.89,0.608481972,,,,HBACK,3,F,C,5,V_or_H
0.53,0.181332856,,,,HBACK,4,F,C,2,V_or_H
4.06,0.850585744,,,,STNWG,2,M,C,3,V_or_H
0.31,0.284040419,,,,HBACK,4,F,C,2,V_or_H
1.43,0.847958646,,,,SEDAN,3,F,C,4,V_or_H
1.43,0.688881196,,,,SEDAN,3,F,C,4,V_or_H
1.95,0.188212182,,,,STNWG,3,F,C,3,V_or_H
1.72,0.801216855,,,,SEDAN,2,F,C,2,V_or_H
1.28,0.518460899,,,,HBACK,2,F,C,1,V_or_H
1.35,0.597887777,,,,HBACK,2,F,C,3,V_or_H
1.49,0.81033218,,,,HBACK,1,F,C,2,V_or_H
2.93,0.196894854,,,,STNWG,3,F,C,2,V_or_H
2.02,0.164370449,,,,STNWG,3,M,C,2,V_or_H
1.94,0.838510157,,,,HBACK,1,F,C,6,V_or_H
1.8,0.617850698,,,,HBACK,2,M,C,6,V_or_H
1.24,0.93986942,,,,SEDAN,3,F,C,1,V_or_H
3.69,0.905280099,,,,STNWG,2,M,C,4,V_or_H
1.81,0.608599242,,,,SEDAN,2,M,C,5,V_or_H
2.15,0.848972562,,,,SEDAN,2,F,C,5,V_or_H
1.58,0.218315925,,,,UTE,2,M,C,2,V_or_H
0.4,0.095532394,,,,HBACK,4,F,C,4,V_or_H
1.89,0.756902086,,,,SEDAN,2,F,C,2,V_or_H
1.41,0.744402148,,,,HBACK,2,F,C,3,V_or_H
2.45,0.727945876,,,,STNWG,3,F,C,5,V_or_H
1.43,0.605660569,,,,SEDAN,3,M,C,6,V_or_H
1.55,0.482968441,,,,HBACK,1,F,C,2,V_or_H
1.67,0.268573071,,,,SEDAN,2,M,C,4,V_or_H
2.55,0.389866196,,,,UTE,3,M,C,2,V_or_H
6.12,0.325825497,,,,SEDAN,1,F,C,4,V_or_H
2.7,0.533405435,,,,SEDAN,1,F,C,2,V_or_H
1,0.189306782,,,,HBACK,2,F,C,1,V_or_H
0.74,0.493709334,,,,SEDAN,4,F,C,3,V_or_H
1.48,0.999361353,,,,SEDAN,3,F,C,3,V_or_H
2.54,0.589140883,,,,HDTOP,1,M,C,2,V_or_H
1.31,0.622075978,,,,STNWG,4,M,C,5,V_or_H
1.99,0.262562763,,,,SEDAN,2,F,C,1,V_or_H
1.95,0.558214387,,,,SEDAN,2,M,C,6,V_or_H
1.14,0.93786619,,,,SEDAN,3,M,C,5,V_or_H
3.76,0.81412899,,,,MCARA,3,F,C,3,V_or_H
0.69,0.225209804,,,,SEDAN,4,F,C,2,V_or_H
1.11,0.193017296,,,,HBACK,3,F,C,5,V_or_H
0.85,0.904269363,,,,SEDAN,3,M,C,4,V_or_H
0.91,0.480845934,,,,STNWG,4,F,C,3,V_or_H
3.94,0.384211651,,,,STNWG,2,M,C,3,V_or_H
0.32,0.437221694,,,,HBACK,4,M,C,4,V_or_H
1.6,0.509843575,,,,SEDAN,1,F,C,2,V_or_H
0.32,0.874933741,,,,STNWG,4,F,C,5,V_or_H
0.29,0.612606261,,,,HBACK,4,F,C,5,V_or_H
1.09,0.624523179,,,,HBACK,2,M,C,6,V_or_H
1.02,0.958333132,,,,SEDAN,3,M,C,5,V_or_H
0.35,0.365874473,,,,SEDAN,4,F,C,4,V_or_H
1.47,0.420888471,,,,HBACK,1,F,C,6,V_or_H
1.32,0.937083782,,,,HBACK,2,F,C,1,V_or_H
0.99,0.619085379,,,,SEDAN,4,F,C,3,V_or_H
0.82,0.528020629,,,,UTE,4,M,C,5,V_or_H
1.46,0.8450117,,,,SEDAN,3,M,C,5,V_or_H
1.44,0.618646686,,,,HDTOP,3,M,C,6,V_or_H
2.29,0.845914754,,,,STNWG,1,F,C,4,V_or_H
4.3,0.524798051,,,,STNWG,1,F,C,4,V_or_H
4.64,0.849417628,,,,STNWG,2,F,C,3,V_or_H
0.69,0.852064536,,,,HBACK,4,F,C,3,V_or_H
0.9,0.607703947,,,,HBACK,3,M,C,2,V_or_H
1.47,0.845125901,,,,COUPE,3,M,C,3,V_or_H
0.53,0.907980543,,,,SEDAN,4,M,C,6,V_or_H
0.88,0.851323547,,,,SEDAN,3,F,C,2,V_or_H
3.15,0.218292468,,,,TRUCK,2,M,C,1,V_or_H
1.1,0.077889597,,,,STNWG,4,M,C,5,V_or_H
1.24,0.845658915,,,,SEDAN,3,F,C,5,V_or_H
1.74,0.214914754,,,,SEDAN,3,F,C,3,V_or_H
1.35,0.143191571,,,,HBACK,2,F,C,6,V_or_H
1.72,0.209507912,,,,SEDAN,3,F,C,2,V_or_H
0.39,0.33211363,,,,UTE,4,M,C,3,V_or_H
0.54,0.464686043,,,,SEDAN,4,F,C,2,V_or_H
0.68,0.79302439,,,,UTE,4,M,C,1,V_or_H
1.94,0.331276309,,,,SEDAN,2,F,C,5,V_or_H
2.17,0.47335297,,,,HBACK,1,F,C,4,V_or_H
3.63,0.740214177,,,,STNWG,2,F,C,5,V_or_H
2.05,0.599394116,,,,STNWG,4,M,C,6,V_or_H
1.24,0.490668418,,,,HBACK,2,F,C,1,V_or_H
1.74,0.642151002,,,,HBACK,3,M,C,4,V_or_H
1.47,0.460941374,,,,HBACK,1,M,C,4,V_or_H
0.48,0.748499658,,,,HBACK,4,F,C,4,V_or_H
1.72,0.384887646,,,,SEDAN,3,F,C,4,V_or_H
0.32,0.268460247,,,,HBACK,4,F,C,4,V_or_H
0.69,0.278053482,,,,HBACK,4,F,C,3,V_or_H
0.95,0.48286211,,,,HBACK,3,F,C,3,V_or_H
3.23,0.230707302,,,,SEDAN,1,M,C,3,V_or_H
2.8,0.376572173,,,,STNWG,2,M,C,5,V_or_H
1.2,0.599139799,,,,HBACK,2,F,C,5,V_or_H
0.49,0.365817432,,,,SEDAN,4,M,C,3,V_or_H
1.08,0.398384428,,,,SEDAN,4,M,C,5,V_or_H
1.33,0.604046473,,,,HDTOP,4,M,C,4,V_or_H
0.96,0.624287473,,,,HBACK,3,F,C,3,V_or_H
0.34,0.403088889,,,,HBACK,4,M,C,5,V_or_H
2.08,0.468118371,,,,HBACK,1,F,C,4,V_or_H
1.29,0.383777026,,,,HBACK,3,F,C,5,V_or_H
1.27,0.802305899,,,,HBACK,2,F,C,4,V_or_H
2.54,0.047170892,,,,SEDAN,1,F,C,4,V_or_H
0.49,0.61866476,,,,SEDAN,4,F,C,4,V_or_H
1.13,0.787664443,,,,UTE,4,M,C,1,V_or_H
2.7,0.329245098,,,,SEDAN,1,M,C,5,V_or_H
6.16,0.195465884,,,,STNWG,1,M,C,3,V_or_H
1.55,0.223141309,,,,TRUCK,2,M,C,1,V_or_H
0.44,0.619717456,,,,SEDAN,4,F,C,4,V_or_H
1.36,0.801974484,,,,SEDAN,3,F,C,4,V_or_H
1.51,0.539950879,,,,HBACK,1,F,C,2,V_or_H
2.03,0.189510003,,,,STNWG,4,M,C,4,V_or_H
2.41,0.27224142,,,,HDTOP,3,M,C,3,V_or_H
0.6,0.632947135,,,,COUPE,4,F,C,3,V_or_H
0.68,0.232468135,,,,PANVN,4,F,C,5,V_or_H
1.73,0.272110272,,,,SEDAN,2,F,C,2,V_or_H
3.96,0.16451788,,,,HBACK,2,F,C,2,V_or_H
1.43,0.217996914,,,,SEDAN,3,F,C,2,V_or_H
1.17,0.572828076,,,,STNWG,4,M,C,2,V_or_H
4.79,0.534672619,,,,STNWG,1,F,C,3,V_or_H
2.81,0.621248146,,,,SEDAN,1,F,C,5,V_or_H
1.44,0.721764291,,,,HBACK,2,F,C,3,V_or_H
1.4,0.308227016,,,,HBACK,2,F,C,3,V_or_H
0.41,0.91982118,,,,SEDAN,4,M,C,2,V_or_H
0.91,0.589331852,,,,SEDAN,3,M,C,4,V_or_H
0.29,0.163714715,,,,HBACK,4,M,C,6,V_or_H
1.12,0.204415361,,,,HBACK,3,M,C,5,V_or_H
0.38,0.92000142,,,,SEDAN,4,M,C,5,V_or_H
2.52,0.522486574,,,,SEDAN,1,F,C,5,V_or_H
1.55,0.157747707,,,,UTE,4,M,C,6,V_or_H
1.58,0.183274047,,,,HBACK,1,M,C,4,V_or_H
1.97,0.618054431,,,,STNWG,3,F,C,3,V_or_H
0.43,0.429928956,,,,HBACK,4,F,C,4,V_or_H
1.27,0.130249016,,,,STNWG,3,M,C,3,V_or_H
0.85,0.308501187,,,,STNWG,4,F,C,2,V_or_H
2.52,0.925028736,,,,SEDAN,1,F,C,2,V_or_H
2.07,0.43803227,,,,SEDAN,2,F,C,1,V_or_H
2.12,0.730660673,,,,STNWG,4,F,C,3,V_or_H
1.23,0.906079066,,,,HBACK,2,F,C,3,V_or_H
0.44,0.125238066,,,,HBACK,4,F,C,3,V_or_H
1.13,0.120956863,,,,HBACK,2,M,C,4,V_or_H
1.01,0.275023139,,,,SEDAN,3,F,C,4,V_or_H
1.61,0.151452807,,,,SEDAN,2,M,C,6,V_or_H
1.67,0.291379564,,,,STNWG,4,M,C,6,V_or_H
1.75,0.430682987,,,,HBACK,2,F,C,5,V_or_H
2.03,0.144724676,,,,HDTOP,3,F,C,2,V_or_H
2.39,0.920262187,,,,HDTOP,2,F,C,3,V_or_H
2.55,0.236632334,,,,SEDAN,1,F,C,6,V_or_H
0.83,0.411978851,,,,SEDAN,3,F,C,2,V_or_H
0.98,0.481695186,,,,SEDAN,3,F,C,2,V_or_H
1.02,0.140850732,,,,SEDAN,3,F,C,3,V_or_H
4.38,0.935068793,,,,STNWG,2,M,C,2,V_or_H
2.02,0.16942841,,,,SEDAN,1,F,C,5,V_or_H
1,0.787330732,,,,HBACK,3,F,C,4,V_or_H
1.2,0.409130016,,,,SEDAN,3,M,C,2,V_or_H
1.21,0.119293406,,,,STNWG,4,M,C,3,V_or_H
0.67,0.173151323,,,,UTE,4,F,C,3,V_or_H
5.22,0.127724618,,,,STNWG,1,F,C,5,V_or_H
2.91,0.243720468,,,,SEDAN,1,F,C,2,V_or_H
1.46,0.266528814,,,,HBACK,2,M,C,1,V_or_H
0.53,0.117344989,,,,HBACK,4,F,C,3,V_or_H
2.99,0.763292734,,,,STNWG,1,F,C,2,V_or_H
0.59,0.797476165,,,,SEDAN,4,M,C,2,V_or_H
2.39,0.256988296,,,,STNWG,2,M,C,3,V_or_H
1.3,0.15871917,,,,SEDAN,3,F,C,3,V_or_H
0.37,0.409478356,,,,SEDAN,4,M,C,4,V_or_H
2.71,0.918116437,,,,SEDAN,3,M,C,2,V_or_H
1.78,0.532513468,,,,STNWG,4,M,C,5,V_or_H
1.41,0.088202799,,,,HBACK,1,M,C,1,V_or_H
0.87,0.235737475,,,,HBACK,3,M,C,3,V_or_H
2.54,0.508359865,,,,HBACK,1,M,C,4,V_or_H
3.72,0.549556155,,,,STNWG,2,M,C,3,V_or_H
2.79,0.79663865,,,,STNWG,3,F,C,5,V_or_H
1.05,0.143494219,,,,STNWG,4,F,C,3,V_or_H
3.79,0.297070769,,,,SEDAN,2,M,C,4,V_or_H
1.6,0.915381647,,,,HBACK,2,M,C,3,V_or_H
1.48,0.904733755,,,,HBACK,1,F,C,4,V_or_H
1.82,0.660573746,,,,SEDAN,3,F,C,4,V_or_H
2.62,0.496804489,,,,SEDAN,1,F,C,4,V_or_H
1.49,0.748616732,,,,SEDAN,2,M,C,3,V_or_H
1.46,0.115097385,,,,HDTOP,3,F,C,2,V_or_H
1.19,0.43529501,,,,STNWG,4,F,C,3,V_or_H
1.44,0.223246986,,,,HBACK,2,F,C,3,V_or_H
2.44,0.597233495,,,,SEDAN,1,F,C,4,V_or_H
1.53,0.408486094,,,,SEDAN,2,F,C,5,V_or_H
1.9,0.427907866,,,,HBACK,2,M,C,3,V_or_H
0.75,0.961156518,,,,HBACK,4,F,C,2,V_or_H
1.01,0.867327651,,,,SEDAN,4,F,C,4,V_or_H
2.18,0.299262356,,,,UTE,3,F,C,3,V_or_H
1.61,0.209975099,,,,STNWG,4,F,C,1,V_or_H
2.55,0.971085011,,,,SEDAN,1,M,C,5,V_or_H
1.35,0.693258244,,,,SEDAN,3,M,C,5,V_or_H
2.09,0.931125108,,,,SEDAN,1,F,C,4,V_or_H
1.43,0.377375606,,,,HBACK,2,F,C,4,V_or_H
1.38,0.752246327,,,,HBACK,2,M,C,4,V_or_H
1.8,0.929001508,,,,SEDAN,2,M,C,4,V_or_H
1.65,0.677429687,,,,HBACK,2,F,C,3,V_or_H
1.45,0.320817418,,,,UTE,3,M,C,2,V_or_H
1.8,0.373466782,,,,SEDAN,2,M,C,3,V_or_H
1.39,0.626717973,,,,HBACK,1,F,C,2,V_or_H
2.05,0.414597795,,,,SEDAN,2,F,C,2,V_or_H
1.61,0.96847764,,,,SEDAN,2,M,C,1,V_or_H
1.14,0.970459519,,,,SEDAN,3,F,C,4,V_or_H
1.9,0.239387326,,,,SEDAN,1,M,C,5,V_or_H
1.5,0.840543618,,,,HBACK,1,M,C,3,V_or_H
0.79,0.246230736,,,,SEDAN,4,F,C,4,V_or_H
2.1,0.289787686,,,,SEDAN,2,F,C,2,V_or_H
2.33,0.498795421,,,,UTE,3,M,C,3,V_or_H
4.57,0.321866886,,,,STNWG,1,F,C,3,V_or_H
0.88,0.930181694,,,,HBACK,3,F,C,4,V_or_H
1.91,0.712211975,,,,HBACK,2,F,C,2,V_or_H
2.52,0.66879592,,,,STNWG,1,M,C,5,V_or_H
1.9,0.199962976,,,,HBACK,2,F,C,1,V_or_H
2.36,0.456565745,,,,HBACK,1,F,C,4,V_or_H
1.09,0.999372438,,,,SEDAN,4,F,C,4,V_or_H
0.77,0.662322828,,,,HBACK,4,F,C,5,V_or_H
1.21,0.355354431,,,,STNWG,4,M,C,1,V_or_H
1.44,0.55622993,,,,SEDAN,2,F,C,4,V_or_H
2.12,0.60882328,,,,SEDAN,1,M,C,4,V_or_H
1.48,0.109231795,,,,SEDAN,2,M,C,3,V_or_H
1.12,0.615882765,,,,SEDAN,3,M,C,1,V_or_H
2.26,0.76403091,,,,SEDAN,2,M,C,1,V_or_H
0.83,0.519732056,,,,HBACK,3,F,C,2,V_or_H
4.64,0.408704389,,,,STNWG,2,M,C,1,V_or_H
1.74,0.949289142,,,,SEDAN,1,F,C,6,V_or_H
4.85,0.914544503,,,,TRUCK,1,M,C,2,V_or_H
2.93,0.892373818,,,,HDTOP,3,M,C,2,V_or_H
1.34,0.214484698,,,,SEDAN,3,M,C,6,V_or_H
0.53,0.387388568,,,,SEDAN,4,M,C,2,V_or_H
0.91,0.091471878,,,,HBACK,3,F,C,3,V_or_H
1.52,0.958918014,,,,SEDAN,3,M,C,6,V_or_H
0.41,0.966968381,,,,SEDAN,4,M,C,6,V_or_H
1.79,0.600883509,,,,PANVN,2,M,C,3,V_or_H
0.77,0.083027059,,,,HBACK,4,F,C,5,V_or_H
0.45,0.241134133,,,,SEDAN,4,M,C,4,V_or_H
0.98,0.93317808,,,,HBACK,3,F,C,4,V_or_H
1.14,0.606536163,,,,HBACK,3,F,C,1,V_or_H
